typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","328","GUY","Guyana","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","412256.623","361940.237","412256.623","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","590670668.11","573986291.257","590670668.11","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11073613826.797","10742214406.453","11073613826.797","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3944661983.855","3847358838.584","3944661983.855","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","585","PLW","Palau","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","366525.334","364187.404","366525.334","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1719364815.129","1621275030.829","1719364815.129","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","28915773.527","27720186.424","28915773.527","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4923085244.808","4708305736.491","4923085244.808","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","184","COK","Cook Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","153639.128","146927.823","153639.128","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","185370486.833","175412811.793","185370486.833","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16408947.269","15986540.77","16408947.269","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","108","BDI","Burundi","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","205373.193","174353.245","205373.193","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26726148.901","24947338.53","26726148.901","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","499","MNE","Montenegro","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","446110.986","411928.651","446110.986","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","795","TKM","Turkmenistan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1748310.824","1686048.511","1748310.824","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","132","CPV","Cabo Verde","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","240011.575","236363.712","240011.575","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","496","MNG","Mongolia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","412169.706","390601.054","412169.706","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25994.892","24879.728","25994.892","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","716","ZWE","Zimbabwe","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","430386.27","385734.276","430386.27","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1733861837.34","1661539737.075","1733861837.34","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","197342131.878","186113792.489","197342131.878","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","64","BTN","Bhutan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","913840.185","904689.475","913840.185","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","690","SYC","Seychelles","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1916393.222","1825635.37","1916393.222","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","89749.415","85917.957","89749.415","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","520","NRU","Nauru","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6897651.208","5956071.646","6897651.208","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","663474873.516","649285827.012","663474873.516","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","204","BEN","Benin","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26105.79","23855.917","26105.79","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1052399807.794","1010242717.511","1052399807.794","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","788","TUN","Tunisia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25581944.367","24382315.19","25581944.367","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8632210571.91","8385977974.641","8632210571.91","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","807","MKD","North Macedonia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6745891.484","6319917.56","6745891.484","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","116","KHM","Cambodia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","137054796.906","134160174.592","137054796.906","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","768","TGO","Togo","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","30214129.407","21622932.838","30214129.407","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","846.648","766.773","846.648","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2949173293.249","2854573122.546","2949173293.249","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","32","ARG","Argentina","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","611821026.214","560505830.968","611821026.214","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","266","GAB","Gabon","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","475310569.274","437807082.96","475310569.274","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","316","GUM","Guam","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","544520.898","535049.769","544520.898","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","376","ISR","Israel","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","633422972.315","614307902.049","633422972.315","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5433703831.241","5227620401.445","5433703831.241","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","48","BHR","Bahrain","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","72092312.369","68538337.097","72092312.369","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","148","TCD","Chad","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24391.983","23741.123","24391.983","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","14752814.967","13752421.01","14752814.967","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","324","GIN","Guinea","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","73616.921","69692.607","73616.921","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10767694334.234","10416457545.407","10767694334.234","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","294941.09","271665.621","294941.09","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","242980888.038","230361322.022","242980888.038","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","398999328.138","396577970.966","398999328.138","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23612147222.542","22651684221.081","23612147222.542","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","748","SWZ","Eswatini","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4151945.015","3904976.056","4151945.015","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20811252.187","19694055.774","20811252.187","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13346259.605","13010362.674","13346259.605","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","94712.232","76085.018","94712.232","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","428","LVA","Latvia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16546477.301","14995745.348","16546477.301","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","762","TJK","Tajikistan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","13269.877","10807.055","13269.877","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","162","CXR","Christmas Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1321984.458","1063324.767","1321984.458","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","84100583.158","75159939.403","84100583.158","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3793210599.822","3661145452.401","3793210599.822","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","516","NAM","Namibia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8169206.343","7710773.203","8169206.343","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","887","YEM","Yemen","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16665.808","15444.722","16665.808","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","352","ISL","Iceland","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7751033.815","7144582.175","7751033.815","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","332","HTI","Haiti","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2057057.181","1972070.051","2057057.181","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1461648.339","1430829.002","1461648.339","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","120","CMR","Cameroon","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","713840.757","676867.777","713840.757","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","894","ZMB","Zambia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","491713.833","454902.685","491713.833","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6237362.706","6065010.849","6237362.706","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16523672763.629","15975876943.372","16523672763.629","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","591","PAN","Panama","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6026278.76","5771894.572","6026278.76","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","368739623.413","348285349.997","368739623.413","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","466","MLI","Mali","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","854400.639","823190.869","854400.639","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","706","SOM","Somalia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","120539.08","112732.353","120539.08","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49971610459.392","48330876881.063","49971610459.392","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","512","OMN","Oman","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","75508616.005","66328327.63","75508616.005","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","148449.638","129729.491","148449.638","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","166","CCK","Cocos Isds","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","96420.373","90948.633","96420.373","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","899","_X ","Areas, nes","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15069543745.733","14681326954.998","15069543745.733","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2216844845.609","2131433187.017","2216844845.609","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","268","GEO","Georgia","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3935704.293","3817563.788","3935704.293","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","508","MOZ","Mozambique","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","23247553.956","20600228.472","23247553.956","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","362175.077","348568.502","362175.077","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","686","SEN","Senegal","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1549563.058","1432473.838","1549563.058","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","663163194.94","651182886.738","663163194.94","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","196","CYP","Cyprus","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22383076.101","21430009.174","22383076.101","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","630191196.501","593864945.355","630191196.501","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","562","NER","Niger","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1554778.642","1477585.858","1554778.642","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","140","CAF","Central African Rep.","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","163384.54","153837.515","163384.54","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","740","SUR","Suriname","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","491647.438","466743.09","491647.438","4","false","true",
"C","A","20170101","2017","52","2017","36","AUS","Australia","M","Import","577","F19","Other Africa, nes","0","W00","World","H5","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3401.03","3239.908","3401.03","4","false","true",
